Indice;Fecha;Fecha Num;Dia Indice;Año;Mes Num;Mes;Dia Semana;Dia Mes Num;Dia Semana Num;Dia Año Num;Semana Num;Semana ISO;Trimestre Num;Trimestre;Semana;Año NSemana;Año NMes;Año NTrimestre;Mes Corto - Año;Mes Largo - Año;Primer Dia Semana;Primer Dia Mes;Primer Dia Trimestre;Primer Dia Año;Ultimo Dia Año;Ultimo Dia Trimestre;Ultimo Dia Mes;Ultimo Dia Semana;Dia Trimestre Num;Fecha Año Anterior;Año Relativo;Semana Relativa;Mes Relativo;Trimestre Relativo;Semana Indice;Mes Indice;Trimestre Indice;Año Indice;Es Laboral?;Tipo Dia;Semana VCF;Inicio Semana VCF;Final Semana VCF;Semana Relativa VCF;Semana Indice VCF;Mes Actual?;Pasado?
123;30-sep-11;20110930;40816;2011;9;septiembre;viernes;30;5;273;40;39;3;Q 3;Semana 40;2011 - S-40;2011 - M-09;2011 - T-03;sep. 2011;septiembre 2011;26-sep-11;01-sep-11;01-jul-11;01-ene-11;31-dic-11;30-sep-11;30-sep-11;02-oct-11;92;30-sep-10;-14;-707;-163;-55;40;7;2;1;True;Laboral;39;26-sep-11;02-oct-11;-707;39;False;True
399;02-jul-12;20120702;41092;2012;7;julio;lunes;2;1;184;28;27;3;Q 3;Semana 28;2012 - S-28;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;02-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;08-jul-12;2;02-jul-11;-13;-667;-153;-51;80;17;6;2;True;Laboral;27;02-jul-12;08-jul-12;-667;79;False;True
400;03-jul-12;20120703;41093;2012;7;julio;martes;3;2;185;28;27;3;Q 3;Semana 28;2012 - S-28;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;02-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;08-jul-12;3;03-jul-11;-13;-667;-153;-51;80;17;6;2;True;Laboral;27;02-jul-12;08-jul-12;-667;79;False;True
401;04-jul-12;20120704;41094;2012;7;julio;miércoles;4;3;186;28;27;3;Q 3;Semana 28;2012 - S-28;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;02-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;08-jul-12;4;04-jul-11;-13;-667;-153;-51;80;17;6;2;True;Laboral;27;02-jul-12;08-jul-12;-667;79;False;True
402;05-jul-12;20120705;41095;2012;7;julio;jueves;5;4;187;28;27;3;Q 3;Semana 28;2012 - S-28;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;02-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;08-jul-12;5;05-jul-11;-13;-667;-153;-51;80;17;6;2;True;Laboral;27;02-jul-12;08-jul-12;-667;79;False;True
403;06-jul-12;20120706;41096;2012;7;julio;viernes;6;5;188;28;27;3;Q 3;Semana 28;2012 - S-28;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;02-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;08-jul-12;6;06-jul-11;-13;-667;-153;-51;80;17;6;2;True;Laboral;27;02-jul-12;08-jul-12;-667;79;False;True
406;09-jul-12;20120709;41099;2012;7;julio;lunes;9;1;191;29;28;3;Q 3;Semana 29;2012 - S-29;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;09-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;15-jul-12;9;09-jul-11;-13;-666;-153;-51;81;17;6;2;True;Laboral;28;09-jul-12;15-jul-12;-666;80;False;True
407;10-jul-12;20120710;41100;2012;7;julio;martes;10;2;192;29;28;3;Q 3;Semana 29;2012 - S-29;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;09-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;15-jul-12;10;10-jul-11;-13;-666;-153;-51;81;17;6;2;True;Laboral;28;09-jul-12;15-jul-12;-666;80;False;True
408;11-jul-12;20120711;41101;2012;7;julio;miércoles;11;3;193;29;28;3;Q 3;Semana 29;2012 - S-29;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;09-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;15-jul-12;11;11-jul-11;-13;-666;-153;-51;81;17;6;2;True;Laboral;28;09-jul-12;15-jul-12;-666;80;False;True
409;12-jul-12;20120712;41102;2012;7;julio;jueves;12;4;194;29;28;3;Q 3;Semana 29;2012 - S-29;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;09-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;15-jul-12;12;12-jul-11;-13;-666;-153;-51;81;17;6;2;True;Laboral;28;09-jul-12;15-jul-12;-666;80;False;True
410;13-jul-12;20120713;41103;2012;7;julio;viernes;13;5;195;29;28;3;Q 3;Semana 29;2012 - S-29;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;09-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;15-jul-12;13;13-jul-11;-13;-666;-153;-51;81;17;6;2;True;Laboral;28;09-jul-12;15-jul-12;-666;80;False;True
413;16-jul-12;20120716;41106;2012;7;julio;lunes;16;1;198;30;29;3;Q 3;Semana 30;2012 - S-30;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;16-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;22-jul-12;16;16-jul-11;-13;-665;-153;-51;82;17;6;2;True;Laboral;29;16-jul-12;22-jul-12;-665;81;False;True
414;17-jul-12;20120717;41107;2012;7;julio;martes;17;2;199;30;29;3;Q 3;Semana 30;2012 - S-30;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;16-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;22-jul-12;17;17-jul-11;-13;-665;-153;-51;82;17;6;2;True;Laboral;29;16-jul-12;22-jul-12;-665;81;False;True
415;18-jul-12;20120718;41108;2012;7;julio;miércoles;18;3;200;30;29;3;Q 3;Semana 30;2012 - S-30;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;16-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;22-jul-12;18;18-jul-11;-13;-665;-153;-51;82;17;6;2;True;Laboral;29;16-jul-12;22-jul-12;-665;81;False;True
416;19-jul-12;20120719;41109;2012;7;julio;jueves;19;4;201;30;29;3;Q 3;Semana 30;2012 - S-30;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;16-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;22-jul-12;19;19-jul-11;-13;-665;-153;-51;82;17;6;2;True;Laboral;29;16-jul-12;22-jul-12;-665;81;False;True
417;20-jul-12;20120720;41110;2012;7;julio;viernes;20;5;202;30;29;3;Q 3;Semana 30;2012 - S-30;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;16-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;22-jul-12;20;20-jul-11;-13;-665;-153;-51;82;17;6;2;True;Laboral;29;16-jul-12;22-jul-12;-665;81;False;True
420;23-jul-12;20120723;41113;2012;7;julio;lunes;23;1;205;31;30;3;Q 3;Semana 31;2012 - S-31;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;23-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;29-jul-12;23;23-jul-11;-13;-664;-153;-51;83;17;6;2;True;Laboral;30;23-jul-12;29-jul-12;-664;82;False;True
421;24-jul-12;20120724;41114;2012;7;julio;martes;24;2;206;31;30;3;Q 3;Semana 31;2012 - S-31;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;23-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;29-jul-12;24;24-jul-11;-13;-664;-153;-51;83;17;6;2;True;Laboral;30;23-jul-12;29-jul-12;-664;82;False;True
422;25-jul-12;20120725;41115;2012;7;julio;miércoles;25;3;207;31;30;3;Q 3;Semana 31;2012 - S-31;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;23-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;29-jul-12;25;25-jul-11;-13;-664;-153;-51;83;17;6;2;True;Laboral;30;23-jul-12;29-jul-12;-664;82;False;True
423;26-jul-12;20120726;41116;2012;7;julio;jueves;26;4;208;31;30;3;Q 3;Semana 31;2012 - S-31;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;23-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;29-jul-12;26;26-jul-11;-13;-664;-153;-51;83;17;6;2;True;Laboral;30;23-jul-12;29-jul-12;-664;82;False;True
424;27-jul-12;20120727;41117;2012;7;julio;viernes;27;5;209;31;30;3;Q 3;Semana 31;2012 - S-31;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;23-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;29-jul-12;27;27-jul-11;-13;-664;-153;-51;83;17;6;2;True;Laboral;30;23-jul-12;29-jul-12;-664;82;False;True
427;30-jul-12;20120730;41120;2012;7;julio;lunes;30;1;212;32;31;3;Q 3;Semana 32;2012 - S-32;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;30-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;05-ago-12;30;30-jul-11;-13;-663;-153;-51;84;17;6;2;True;Laboral;31;30-jul-12;05-ago-12;-663;83;False;True
428;31-jul-12;20120731;41121;2012;7;julio;martes;31;2;213;32;31;3;Q 3;Semana 32;2012 - S-32;2012 - M-07;2012 - T-03;jul. 2012;julio 2012;30-jul-12;01-jul-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-jul-12;05-ago-12;31;31-jul-11;-13;-663;-153;-51;84;17;6;2;True;Laboral;31;30-jul-12;05-ago-12;-663;83;False;True
429;01-ago-12;20120801;41122;2012;8;agosto;miércoles;1;3;214;32;31;3;Q 3;Semana 32;2012 - S-32;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;30-jul-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;05-ago-12;32;01-ago-11;-13;-663;-152;-51;84;18;6;2;True;Laboral;31;30-jul-12;05-ago-12;-663;83;False;True
430;02-ago-12;20120802;41123;2012;8;agosto;jueves;2;4;215;32;31;3;Q 3;Semana 32;2012 - S-32;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;30-jul-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;05-ago-12;33;02-ago-11;-13;-663;-152;-51;84;18;6;2;True;Laboral;31;30-jul-12;05-ago-12;-663;83;False;True
431;03-ago-12;20120803;41124;2012;8;agosto;viernes;3;5;216;32;31;3;Q 3;Semana 32;2012 - S-32;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;30-jul-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;05-ago-12;34;03-ago-11;-13;-663;-152;-51;84;18;6;2;True;Laboral;31;30-jul-12;05-ago-12;-663;83;False;True
434;06-ago-12;20120806;41127;2012;8;agosto;lunes;6;1;219;33;32;3;Q 3;Semana 33;2012 - S-33;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;06-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;12-ago-12;37;06-ago-11;-13;-662;-152;-51;85;18;6;2;True;Laboral;32;06-ago-12;12-ago-12;-662;84;False;True
435;07-ago-12;20120807;41128;2012;8;agosto;martes;7;2;220;33;32;3;Q 3;Semana 33;2012 - S-33;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;06-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;12-ago-12;38;07-ago-11;-13;-662;-152;-51;85;18;6;2;True;Laboral;32;06-ago-12;12-ago-12;-662;84;False;True
436;08-ago-12;20120808;41129;2012;8;agosto;miércoles;8;3;221;33;32;3;Q 3;Semana 33;2012 - S-33;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;06-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;12-ago-12;39;08-ago-11;-13;-662;-152;-51;85;18;6;2;True;Laboral;32;06-ago-12;12-ago-12;-662;84;False;True
437;09-ago-12;20120809;41130;2012;8;agosto;jueves;9;4;222;33;32;3;Q 3;Semana 33;2012 - S-33;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;06-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;12-ago-12;40;09-ago-11;-13;-662;-152;-51;85;18;6;2;True;Laboral;32;06-ago-12;12-ago-12;-662;84;False;True
438;10-ago-12;20120810;41131;2012;8;agosto;viernes;10;5;223;33;32;3;Q 3;Semana 33;2012 - S-33;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;06-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;12-ago-12;41;10-ago-11;-13;-662;-152;-51;85;18;6;2;True;Laboral;32;06-ago-12;12-ago-12;-662;84;False;True
441;13-ago-12;20120813;41134;2012;8;agosto;lunes;13;1;226;34;33;3;Q 3;Semana 34;2012 - S-34;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;13-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;19-ago-12;44;13-ago-11;-13;-661;-152;-51;86;18;6;2;True;Laboral;33;13-ago-12;19-ago-12;-661;85;False;True
442;14-ago-12;20120814;41135;2012;8;agosto;martes;14;2;227;34;33;3;Q 3;Semana 34;2012 - S-34;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;13-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;19-ago-12;45;14-ago-11;-13;-661;-152;-51;86;18;6;2;True;Laboral;33;13-ago-12;19-ago-12;-661;85;False;True
443;15-ago-12;20120815;41136;2012;8;agosto;miércoles;15;3;228;34;33;3;Q 3;Semana 34;2012 - S-34;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;13-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;19-ago-12;46;15-ago-11;-13;-661;-152;-51;86;18;6;2;True;Laboral;33;13-ago-12;19-ago-12;-661;85;False;True
444;16-ago-12;20120816;41137;2012;8;agosto;jueves;16;4;229;34;33;3;Q 3;Semana 34;2012 - S-34;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;13-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;19-ago-12;47;16-ago-11;-13;-661;-152;-51;86;18;6;2;True;Laboral;33;13-ago-12;19-ago-12;-661;85;False;True
445;17-ago-12;20120817;41138;2012;8;agosto;viernes;17;5;230;34;33;3;Q 3;Semana 34;2012 - S-34;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;13-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;19-ago-12;48;17-ago-11;-13;-661;-152;-51;86;18;6;2;True;Laboral;33;13-ago-12;19-ago-12;-661;85;False;True
448;20-ago-12;20120820;41141;2012;8;agosto;lunes;20;1;233;35;34;3;Q 3;Semana 35;2012 - S-35;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;20-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;26-ago-12;51;20-ago-11;-13;-660;-152;-51;87;18;6;2;True;Laboral;34;20-ago-12;26-ago-12;-660;86;False;True
449;21-ago-12;20120821;41142;2012;8;agosto;martes;21;2;234;35;34;3;Q 3;Semana 35;2012 - S-35;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;20-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;26-ago-12;52;21-ago-11;-13;-660;-152;-51;87;18;6;2;True;Laboral;34;20-ago-12;26-ago-12;-660;86;False;True
450;22-ago-12;20120822;41143;2012;8;agosto;miércoles;22;3;235;35;34;3;Q 3;Semana 35;2012 - S-35;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;20-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;26-ago-12;53;22-ago-11;-13;-660;-152;-51;87;18;6;2;True;Laboral;34;20-ago-12;26-ago-12;-660;86;False;True
451;23-ago-12;20120823;41144;2012;8;agosto;jueves;23;4;236;35;34;3;Q 3;Semana 35;2012 - S-35;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;20-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;26-ago-12;54;23-ago-11;-13;-660;-152;-51;87;18;6;2;True;Laboral;34;20-ago-12;26-ago-12;-660;86;False;True
452;24-ago-12;20120824;41145;2012;8;agosto;viernes;24;5;237;35;34;3;Q 3;Semana 35;2012 - S-35;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;20-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;26-ago-12;55;24-ago-11;-13;-660;-152;-51;87;18;6;2;True;Laboral;34;20-ago-12;26-ago-12;-660;86;False;True
455;27-ago-12;20120827;41148;2012;8;agosto;lunes;27;1;240;36;35;3;Q 3;Semana 36;2012 - S-36;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;27-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;02-sep-12;58;27-ago-11;-13;-659;-152;-51;88;18;6;2;True;Laboral;35;27-ago-12;02-sep-12;-659;87;False;True
456;28-ago-12;20120828;41149;2012;8;agosto;martes;28;2;241;36;35;3;Q 3;Semana 36;2012 - S-36;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;27-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;02-sep-12;59;28-ago-11;-13;-659;-152;-51;88;18;6;2;True;Laboral;35;27-ago-12;02-sep-12;-659;87;False;True
457;29-ago-12;20120829;41150;2012;8;agosto;miércoles;29;3;242;36;35;3;Q 3;Semana 36;2012 - S-36;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;27-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;02-sep-12;60;29-ago-11;-13;-659;-152;-51;88;18;6;2;True;Laboral;35;27-ago-12;02-sep-12;-659;87;False;True
458;30-ago-12;20120830;41151;2012;8;agosto;jueves;30;4;243;36;35;3;Q 3;Semana 36;2012 - S-36;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;27-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;02-sep-12;61;30-ago-11;-13;-659;-152;-51;88;18;6;2;True;Laboral;35;27-ago-12;02-sep-12;-659;87;False;True
459;31-ago-12;20120831;41152;2012;8;agosto;viernes;31;5;244;36;35;3;Q 3;Semana 36;2012 - S-36;2012 - M-08;2012 - T-03;ago. 2012;agosto 2012;27-ago-12;01-ago-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;31-ago-12;02-sep-12;62;31-ago-11;-13;-659;-152;-51;88;18;6;2;True;Laboral;35;27-ago-12;02-sep-12;-659;87;False;True
462;03-sep-12;20120903;41155;2012;9;septiembre;lunes;3;1;247;37;36;3;Q 3;Semana 37;2012 - S-37;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;03-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;09-sep-12;65;03-sep-11;-13;-658;-151;-51;89;19;6;2;True;Laboral;36;03-sep-12;09-sep-12;-658;88;False;True
463;04-sep-12;20120904;41156;2012;9;septiembre;martes;4;2;248;37;36;3;Q 3;Semana 37;2012 - S-37;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;03-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;09-sep-12;66;04-sep-11;-13;-658;-151;-51;89;19;6;2;True;Laboral;36;03-sep-12;09-sep-12;-658;88;False;True
464;05-sep-12;20120905;41157;2012;9;septiembre;miércoles;5;3;249;37;36;3;Q 3;Semana 37;2012 - S-37;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;03-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;09-sep-12;67;05-sep-11;-13;-658;-151;-51;89;19;6;2;True;Laboral;36;03-sep-12;09-sep-12;-658;88;False;True
465;06-sep-12;20120906;41158;2012;9;septiembre;jueves;6;4;250;37;36;3;Q 3;Semana 37;2012 - S-37;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;03-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;09-sep-12;68;06-sep-11;-13;-658;-151;-51;89;19;6;2;True;Laboral;36;03-sep-12;09-sep-12;-658;88;False;True
466;07-sep-12;20120907;41159;2012;9;septiembre;viernes;7;5;251;37;36;3;Q 3;Semana 37;2012 - S-37;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;03-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;09-sep-12;69;07-sep-11;-13;-658;-151;-51;89;19;6;2;True;Laboral;36;03-sep-12;09-sep-12;-658;88;False;True
469;10-sep-12;20120910;41162;2012;9;septiembre;lunes;10;1;254;38;37;3;Q 3;Semana 38;2012 - S-38;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;10-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;16-sep-12;72;10-sep-11;-13;-657;-151;-51;90;19;6;2;True;Laboral;37;10-sep-12;16-sep-12;-657;89;False;True
470;11-sep-12;20120911;41163;2012;9;septiembre;martes;11;2;255;38;37;3;Q 3;Semana 38;2012 - S-38;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;10-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;16-sep-12;73;11-sep-11;-13;-657;-151;-51;90;19;6;2;True;Laboral;37;10-sep-12;16-sep-12;-657;89;False;True
471;12-sep-12;20120912;41164;2012;9;septiembre;miércoles;12;3;256;38;37;3;Q 3;Semana 38;2012 - S-38;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;10-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;16-sep-12;74;12-sep-11;-13;-657;-151;-51;90;19;6;2;True;Laboral;37;10-sep-12;16-sep-12;-657;89;False;True
472;13-sep-12;20120913;41165;2012;9;septiembre;jueves;13;4;257;38;37;3;Q 3;Semana 38;2012 - S-38;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;10-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;16-sep-12;75;13-sep-11;-13;-657;-151;-51;90;19;6;2;True;Laboral;37;10-sep-12;16-sep-12;-657;89;False;True
473;14-sep-12;20120914;41166;2012;9;septiembre;viernes;14;5;258;38;37;3;Q 3;Semana 38;2012 - S-38;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;10-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;16-sep-12;76;14-sep-11;-13;-657;-151;-51;90;19;6;2;True;Laboral;37;10-sep-12;16-sep-12;-657;89;False;True
476;17-sep-12;20120917;41169;2012;9;septiembre;lunes;17;1;261;39;38;3;Q 3;Semana 39;2012 - S-39;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;17-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;23-sep-12;79;17-sep-11;-13;-656;-151;-51;91;19;6;2;True;Laboral;38;17-sep-12;23-sep-12;-656;90;False;True
477;18-sep-12;20120918;41170;2012;9;septiembre;martes;18;2;262;39;38;3;Q 3;Semana 39;2012 - S-39;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;17-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;23-sep-12;80;18-sep-11;-13;-656;-151;-51;91;19;6;2;True;Laboral;38;17-sep-12;23-sep-12;-656;90;False;True
478;19-sep-12;20120919;41171;2012;9;septiembre;miércoles;19;3;263;39;38;3;Q 3;Semana 39;2012 - S-39;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;17-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;23-sep-12;81;19-sep-11;-13;-656;-151;-51;91;19;6;2;True;Laboral;38;17-sep-12;23-sep-12;-656;90;False;True
479;20-sep-12;20120920;41172;2012;9;septiembre;jueves;20;4;264;39;38;3;Q 3;Semana 39;2012 - S-39;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;17-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;23-sep-12;82;20-sep-11;-13;-656;-151;-51;91;19;6;2;True;Laboral;38;17-sep-12;23-sep-12;-656;90;False;True
480;21-sep-12;20120921;41173;2012;9;septiembre;viernes;21;5;265;39;38;3;Q 3;Semana 39;2012 - S-39;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;17-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;23-sep-12;83;21-sep-11;-13;-656;-151;-51;91;19;6;2;True;Laboral;38;17-sep-12;23-sep-12;-656;90;False;True
483;24-sep-12;20120924;41176;2012;9;septiembre;lunes;24;1;268;40;39;3;Q 3;Semana 40;2012 - S-40;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;24-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;30-sep-12;86;24-sep-11;-13;-655;-151;-51;92;19;6;2;True;Laboral;39;24-sep-12;30-sep-12;-655;91;False;True
484;25-sep-12;20120925;41177;2012;9;septiembre;martes;25;2;269;40;39;3;Q 3;Semana 40;2012 - S-40;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;24-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;30-sep-12;87;25-sep-11;-13;-655;-151;-51;92;19;6;2;True;Laboral;39;24-sep-12;30-sep-12;-655;91;False;True
485;26-sep-12;20120926;41178;2012;9;septiembre;miércoles;26;3;270;40;39;3;Q 3;Semana 40;2012 - S-40;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;24-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;30-sep-12;88;26-sep-11;-13;-655;-151;-51;92;19;6;2;True;Laboral;39;24-sep-12;30-sep-12;-655;91;False;True
486;27-sep-12;20120927;41179;2012;9;septiembre;jueves;27;4;271;40;39;3;Q 3;Semana 40;2012 - S-40;2012 - M-09;2012 - T-03;sep. 2012;septiembre 2012;24-sep-12;01-sep-12;01-jul-12;01-ene-12;31-dic-12;30-sep-12;30-sep-12;30-sep-12;89;27-sep-11;-13;-655;-151;-51;92;19;6;2;True;Laboral;39;24-sep-12;30-sep-12;-655;91;False;True
